WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;building;building:material;access:roof;addr:street;addr:housenumber;roof:material;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1129976 41.3742072,2.1130334 41.3741348,2.1132563 41.3741957,2.1132187 41.3742662,2.1129976 41.3742072)));;;;;;;-1;0;-1;;;537738749;residential;;;;;;168;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1130334 41.3741348,2.1130795 41.3740496,2.1132281 41.3740861,2.1132144 41.3741124,2.1133152 41.3741387,2.1132793 41.3742027,2.1132563 41.3741957,2.1130334 41.3741348)));;;;;;;-1;0;-1;;;537738751;residential;;;;;;204;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1130795 41.3740496,2.1130992 41.3740144,2.1132417 41.3740522,2.1132281 41.3740861,2.1130795 41.3740496)));;;;;;;-1;0;-1;;;537738753;residential;;;;;;52;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1130992 41.3740144,2.1131461 41.3739266,2.1132238 41.3739036,2.1133954 41.3739503,2.1133297 41.3740765,2.1132417 41.3740522,2.1130992 41.3740144)));;;;;;;-1;0;-1;;;537738755;residential;;;;;;295;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1133297 41.3740765,2.1133954 41.3739503,2.1134842 41.3739747,2.1134499 41.3740447,2.113421 41.3741047,2.1133297 41.3740765)));;;;;;;-1;0;-1;;;537738757;residential;;;;;;123;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1134499 41.3740447,2.1134842 41.3739747,2.11362 41.3740189,2.1136345 41.3740586,2.1136148 41.374099,2.1134499 41.3740447)));;;;;;;-1;0;-1;;;537738759;residential;;;;;;120;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1132844 41.3742502,2.1133135 41.3741906,2.1135286 41.3742527,2.1134998 41.3743133,2.1133655 41.3742698,2.1132844 41.3742502)));;;;;;;-1;0;-1;;;537738761;residential;;;;;;133;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1133135 41.3741906,2.1133519 41.3741156,2.1134074 41.3741329,2.113421 41.3741047,2.1134499 41.3740447,2.1136148 41.374099,2.1135286 41.3742527,2.1133135 41.3741906)));;;;;;;-1;0;-1;;;537738763;residential;;;;;;320;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1144189 41.3744843,2.1144788 41.3743606,2.1145827 41.3743908,2.11457 41.3744173,2.1146955 41.3744475,2.1146729 41.3745034,2.1144533 41.3745167,2.1144189 41.3744843)));;;;;;;-1;0;-1;;;537744855;residential;;;;;;246;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1146729 41.3745034,2.1146955 41.3744475,2.1147171 41.3743974,2.1148877 41.3744482,2.1148664 41.3744995,2.1146729 41.3745034)));;;;;;;-1;0;-1;;;537744856;commercial;;;;;;141;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1147171 41.3743974,2.1147514 41.3743386,2.1149211 41.374382,2.1148877 41.3744482,2.1147171 41.3743974)));;;;;;;-1;0;-1;;;537744857;residential;;;;;;114;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1147514 41.3743386,2.1147798 41.3742812,2.1149466 41.3743224,2.1149211 41.374382,2.1147514 41.3743386)));;;;;;;-1;0;-1;;;537744858;residential;;;;;;102;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1147798 41.3742812,2.1148044 41.3742215,2.114815 41.3742241,2.114976 41.3742628,2.1149466 41.3743224,2.1147798 41.3742812)));;;;;;;-1;0;-1;;;537744859;residential;;;;;;104;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.114815 41.3742241,2.1148387 41.374173,2.114824 41.3741686,2.1148465 41.3741193,2.1150152 41.3741671,2.114976 41.3742628,2.114815 41.3742241)));;;;;;;-1;0;-1;;;537744860;residential;;;;;;168;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1148465 41.3741193,2.1148681 41.3740788,2.1150348 41.3741266,2.1150152 41.3741671,2.1148465 41.3741193)));;;;;;;-1;0;-1;;;537744861;residential;;;;;;72;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1148534 41.3740744,2.1148701 41.374042,2.1148877 41.3740479,2.1148975 41.3740273,2.1149219 41.3740335,2.1150603 41.3740692,2.1150348 41.3741266,2.1148681 41.3740788,2.1148534 41.3740744)));;;;;;;-1;0;-1;;;537744862;residential;;;;;;100;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1149219 41.3740335,2.1149662 41.3739279,2.1151045 41.3739676,2.1150603 41.3740692,2.1149219 41.3740335)));;;;;;;-1;0;-1;;;537744863;residential;;;;;;149;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1149328 41.3739191,2.1149737 41.3738377,2.1149889 41.3738074,2.1150062 41.3737729,2.1150289 41.3737277,2.1150451 41.3737324,2.1151927 41.3737756,2.1151045 41.3739676,2.1149662 41.3739279,2.1149328 41.3739191)));;;;;;;-1;0;-1;;;537744864;residential;;;;;;340;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1150451 41.3737324,2.115077 41.3736688,2.1152231 41.3737101,2.1151927 41.3737756,2.1150451 41.3737324)));;;;;;;-1;0;-1;;;537744865;residential;;;;;;100;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1149397 41.3734665,2.1149691 41.3733951,2.1150476 41.3733671,2.1152859 41.37344,2.1153163 41.3734952,2.1152231 41.3737101,2.115077 41.3736688,2.1150358 41.3736563,2.1150697 41.3735847,2.1150888 41.3735445,2.1151035 41.3735474,2.1151172 41.3735187,2.1150589 41.3735016,2.1149397 41.3734665)));;;;;;;-1;0;-1;;;537744866;residential;;;;;;665;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1149014 41.3735459,2.1149397 41.3734665,2.1150589 41.3735016,2.1150495 41.3735217,2.1150652 41.3735261,2.1150437 41.3735776,2.1149014 41.3735459)));;;;;;;-1;0;-1;;;537744867;residential;;;;;;105;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1148426 41.3736666,2.1149014 41.3735459,2.1150437 41.3735776,2.1150697 41.3735847,2.1150358 41.3736563,2.1150162 41.3737042,2.1149985 41.373699,2.1149927 41.3737137,2.1148426 41.3736666)));;;;;;;-1;0;-1;;;537744868;residential;;;;;;221;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1148151 41.3737226,2.1148426 41.3736666,2.1149927 41.3737137,2.1150289 41.3737277,2.1150062 41.3737729,2.1148151 41.3737226)));;;;;;;-1;0;-1;;;537744869;residential;;;;;;104;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1147867 41.3737807,2.1148151 41.3737226,2.1150062 41.3737729,2.1149889 41.3738074,2.1149554 41.3737984,2.1149407 41.3738263,2.1147867 41.3737807)));;;;;;;-1;0;-1;;;537744870;residential;;;;;;112;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1147102 41.3739353,2.1147867 41.3737807,2.1149407 41.3738263,2.1149737 41.3738377,2.1149328 41.3739191,2.1148965 41.3739846,2.1147102 41.3739353)));;;;;;;-1;0;-1;;;537744871;residential;;;;;;302;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1146876 41.3739809,2.1147102 41.3739353,2.1148965 41.3739846,2.1149083 41.3739897,2.1148828 41.3740331,2.1148754 41.3740313,2.1146876 41.3739809)));;;;;;;-1;0;-1;;;537744872;residential;;;;;;95;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1146631 41.3740265,2.1146876 41.3739809,2.1148754 41.3740313,2.1148701 41.374042,2.1148534 41.3740744,2.1148338 41.3740694,2.1146631 41.3740265)));;;;;;;-1;0;-1;;;537744873;residential;;;;;;88;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1146438 41.3740588,2.1146631 41.3740265,2.1148338 41.3740694,2.114817 41.3741068,2.1146438 41.3740588)));;;;;;;-1;0;-1;;;537744874;residential;;;;;;63;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1146096 41.3741257,2.1146438 41.3740588,2.114817 41.3741068,2.1147768 41.3741765,2.1146096 41.3741257)));;;;;;;-1;0;-1;;;537744875;residential;;;;;;125;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.114487 41.3743405,2.1146096 41.3741257,2.1147768 41.3741765,2.1147137 41.3742975,2.1147382 41.3743048,2.11473 41.3743204,2.1147456 41.3743243,2.1146914 41.3744409,2.1146007 41.3744197,2.1146096 41.3744001,2.1145977 41.3743968,2.1146066 41.3743756,2.114487 41.3743405)));;;;;;;-1;0;-1;;;537744876;residential;;;;;;479;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1146713 41.3741285,2.1146981 41.3740833,2.1147895 41.3741096,2.1147664 41.3741547,2.1146713 41.3741285)));;;;;;;-1;0;-1;;;537744877;residential;;;;;;45;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1149633 41.3745009,2.1150384 41.3743254,2.1152036 41.3743624,2.1152925 41.374382,2.1154278 41.3744125,2.1153646 41.3745637,2.1149633 41.3745009)));;;;;;;-1;0;-1;;;538027467;commercial;;;;;;648;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1150384 41.3743254,2.1150669 41.374255,2.1152338 41.3742988,2.1152036 41.3743624,2.1150384 41.3743254)));;;;;;;-1;0;-1;;;538524417;residential;;;;;;114;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1150669 41.374255,2.1150984 41.3741814,2.1152642 41.37422,2.1152338 41.3742988,2.1150669 41.374255)));;;;;;;-1;0;-1;;;538524418;residential;;;;;;130;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1150984 41.3741814,2.1151241 41.3741192,2.1152875 41.3741569,2.1152642 41.37422,2.1150984 41.3741814)));;;;;;;-1;0;-1;;;538524419;residential;;;;;;104;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1151241 41.3741192,2.1151533 41.3740561,2.115305 41.3740982,2.1152875 41.3741569,2.1151241 41.3741192)));;;;;;;-1;0;-1;;;538524420;residential;;;;;;98;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1151533 41.3740561,2.1151696 41.3740176,2.1153249 41.3740561,2.115305 41.3740982,2.1151533 41.3740561)));;;;;;;-1;0;-1;;;538524421;residential;;;;;;64;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1151696 41.3740176,2.1152187 41.3739107,2.1153763 41.3739501,2.1153249 41.3740561,2.1151696 41.3740176)));;;;;;;-1;0;-1;;;538524422;residential;;;;;;173;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1152187 41.3739107,2.1152373 41.3738713,2.1153984 41.3739072,2.1153763 41.3739501,2.1152187 41.3739107)));;;;;;;-1;0;-1;;;538524423;residential;;;;;;68;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1152373 41.3738713,2.1152817 41.3737679,2.1154393 41.3738091,2.1153984 41.3739072,2.1152373 41.3738713)));;;;;;;-1;0;-1;;;538524424;residential;;;;;;164;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1152817 41.3737679,2.1153167 41.3736864,2.1154511 41.3737238,2.1154743 41.3737302,2.1154393 41.3738091,2.1152817 41.3737679)));;;;;;;-1;0;-1;;;538524425;residential;;;;;;131;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1153167 41.3736864,2.1153669 41.3735787,2.1155047 41.3736181,2.1154907 41.373654,2.1155234 41.3736637,2.1154965 41.3737232,2.115458 41.373711,2.1154511 41.3737238,2.1153167 41.3736864)));;;;;;;-1;0;-1;;;538524426;residential;;;;;;178;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1153669 41.3735787,2.1153938 41.3735156,2.1154825 41.3734814,2.1157043 41.3735454,2.1157417 41.3736076,2.1156366 41.3738695,2.1154557 41.3738214,2.1154965 41.3737232,2.1155234 41.3736637,2.1154907 41.373654,2.1155047 41.3736181,2.1153669 41.3735787)));;;;;;;-1;0;-1;;;538524427;residential;;;;;;754;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1154323 41.373873,2.1154557 41.3738214,2.1156366 41.3738695,2.1156144 41.3739221,2.1154323 41.373873)));;;;;;;-1;0;-1;;;538524428;residential;;;;;;98;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1154066 41.3739265,2.1154323 41.373873,2.1156144 41.3739221,2.1155923 41.373972,2.1154221 41.3739303,2.1154066 41.3739265)));;;;;;;-1;0;-1;;;538524429;residential;;;;;;99;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.115402 41.3739826,2.1154221 41.3739303,2.1155923 41.373972,2.1155654 41.3740246,2.115402 41.3739826)));;;;;;;-1;0;-1;;;538524430;residential;;;;;;90;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1153751 41.3740491,2.115402 41.3739826,2.1155654 41.3740246,2.1155584 41.3740439,2.1155771 41.3740491,2.1155584 41.3740912,2.1153751 41.3740491)));;;;;;;-1;0;-1;;;538524431;residential;;;;;;116;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1153517 41.3740982,2.1153751 41.3740491,2.1155584 41.3740912,2.115535 41.3741446,2.1153633 41.3741011,2.1153517 41.3740982)));;;;;;;-1;0;-1;;;538524432;residential;;;;;;97;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1153377 41.3741499,2.1153633 41.3741011,2.115535 41.3741446,2.1155175 41.3741946,2.1153847 41.3741616,2.1153377 41.3741499)));;;;;;;-1;0;-1;;;538524433;residential;;;;;;90;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1153646 41.3742121,2.1153847 41.3741616,2.1155175 41.3741946,2.1154954 41.3742436,2.1153646 41.3742121)));;;;;;;-1;0;-1;;;538524434;residential;;;;;;67;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1153436 41.3742673,2.1153646 41.3742121,2.1154954 41.3742436,2.115472 41.3743085,2.1154288 41.3742997,2.1154335 41.3742883,2.1153436 41.3742673)));;;;;;;-1;0;-1;;;538524435;residential;;;;;;78;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1153109 41.3743409,2.1153436 41.3742673,2.1154335 41.3742883,2.1154288 41.3742997,2.115472 41.3743085,2.1154463 41.3743707,2.1153109 41.3743409)));;;;;;;-1;0;-1;;;538524436;residential;;;;;;95;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1152925 41.374382,2.1153109 41.3743409,2.1154463 41.3743707,2.1154278 41.3744125,2.1152925 41.374382)));;;;;;;-1;0;-1;;;538524437;residential;;;;;;57;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1123736 41.374259,2.112741 41.3743043,2.1127558 41.3742892,2.1128644 41.3743244,2.1128148 41.374422,2.1127491 41.3744542,2.1123897 41.3744462,2.1123736 41.374259)));;;;;;;-1;0;-1;;;538524438;commercial;;;;;;684;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1127357 41.374254,2.1127906 41.3741634,2.1128738 41.3741896,2.11291 41.3742369,2.1128644 41.3743244,2.1127558 41.3742892,2.1127424 41.3742842,2.1127571 41.374262,2.1127357 41.374254)));;;;;;;-1;0;-1;;;538524440;residential;;;;;;164;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1126646 41.374262,2.1127209 41.3741443,2.1127906 41.3741634,2.1127357 41.374254,2.1127209 41.3742771,2.1126646 41.374262)));;;;;;;-1;0;-1;;;538524441;residential;;;;;;78;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1125855 41.37426,2.1126011 41.3742287,2.1126579 41.3741272,2.1127209 41.3741443,2.1126646 41.374262,2.1126579 41.3742771,2.1125855 41.37426)));;;;;;;-1;0;-1;;;538524442;commercial;;;;;;95;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1123964 41.3741855,2.1124621 41.3740748,2.1126579 41.3741272,2.1126011 41.3742287,2.1124778 41.3741872,2.1124659 41.3742081,2.1123964 41.3741855)));;;;;;;-1;0;-1;;;538524443;residential;;;;;;218;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1121885 41.3741543,2.1122596 41.3740144,2.1123293 41.3740356,2.1122542 41.3741755,2.1121885 41.3741543)));;;;;;;-1;0;-1;;;538524444;residential;;;;;;102;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1120504 41.3740879,2.1120898 41.3740074,2.112112 41.3739621,2.1122596 41.3740144,2.1121885 41.3741543,2.1121107 41.3741302,2.1121201 41.3741141,2.1120504 41.3740879)));;;;;;;-1;0;-1;;;538524445;residential;;;;;;215;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1118599 41.3740929,2.1119766 41.3739651,2.112053 41.373943,2.112112 41.3739621,2.1120898 41.3740074,2.1120664 41.3740004,2.112041 41.3740275,2.1120544 41.3740406,2.1120034 41.374096,2.1120571 41.3741312,2.1120557 41.3741624,2.1120369 41.3741792,2.1118599 41.3740929)));;;;;;;-1;0;-1;;;538524446;residential;;;;24;;255;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1118334 41.3741624,2.1118369 41.3741471,2.1118591 41.3741319,2.1118599 41.3740929,2.1120369 41.3741792,2.1120493 41.374185,2.1120475 41.3741969,2.1118635 41.3741836,2.1118396 41.3741757,2.1118334 41.3741624)));;;;;;;-1;0;-1;;;538524447;residential;;;;;;99;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1118369 41.3742885,2.1118378 41.374264,2.1118564 41.374256,2.1118564 41.3742388,2.1118423 41.3742261,2.1118431 41.3742056,2.1118608 41.3741976,2.1118635 41.3741836,2.1120475 41.3741969,2.1120599 41.3741976,2.112059 41.3742089,2.1120803 41.3742102,2.1120812 41.3742401,2.1120617 41.3742401,2.1120599 41.3742653,2.1120873 41.3742666,2.1120873 41.3743035,2.1119626 41.3742998,2.111852 41.3742972,2.1118369 41.3742885)));;;;;;;-1;0;-1;;;538524448;residential;;;;;;231;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1118184 41.3743297,2.111852 41.3742972,2.1119626 41.3742998,2.1119617 41.3743636,2.1118511 41.3743596,2.1118184 41.3743297)));;;;;;;-1;0;-1;;;538524449;residential;;;;;;74;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1119617 41.3743636,2.1119626 41.3742998,2.1120873 41.3743035,2.1120865 41.3743676,2.1119617 41.3743636)));;;;;;;-1;0;-1;;;538524450;residential;;;;;;74;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1120865 41.3741571,2.1121581 41.3741558,2.1121564 41.374177,2.1122218 41.374175,2.1122298 41.3742241,2.1122404 41.3743709,2.1120865 41.3743676,2.1120873 41.3743035,2.1120873 41.3742666,2.1120865 41.3741571)));;;;;;;-1;0;-1;;;538524451;residential;;;;;;275;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1126778 41.3740803,2.1127379 41.3739717,2.1127995 41.3739925,2.1128118 41.3739693,2.1128798 41.3739914,2.1130075 41.3740329,2.1129705 41.3741173,2.112892 41.3741451,2.1126778 41.3740803)));;;;;;;-1;0;-1;;;538524452;residential;;;;;;342;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1128798 41.3739914,2.11292 41.3739291,2.1129434 41.3739352,2.1129525 41.3739207,2.1130541 41.373952,2.1130075 41.3740329,2.1128798 41.3739914)));;;;;;;-1;0;-1;;;538524453;residential;;;;;;107;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1126669 41.3738483,2.1127177 41.3737575,2.1127472 41.3737506,2.1127746 41.3737598,2.1127868 41.3737751,2.1130623 41.3738513,2.1130938 41.3738872,2.1130541 41.373952,2.1129525 41.3739207,2.1127919 41.3738704,2.1127797 41.3738841,2.1126669 41.3738483)));;;;;;;-1;0;-1;;;538524454;residential;;;;;;366;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1125775 41.373878,2.1125842 41.3738656,2.1126547 41.3737362,2.1127177 41.3737575,2.1126669 41.3738483,2.1126384 41.3738994,2.1125775 41.373878)));;;;;;;-1;0;-1;;;538524455;residential;;;;;;97;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1124463 41.3738551,2.1125307 41.3736995,2.1126547 41.3737362,2.1125842 41.3738656,2.1125287 41.3738467,2.1125134 41.3738734,2.1124828 41.3738651,2.1124463 41.3738551)));;;;;;;-1;0;-1;;;538524456;residential;;;;;;191;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1123813 41.3738368,2.1124596 41.373682,2.1125307 41.3736995,2.1124463 41.3738551,2.1123813 41.3738368)));;;;;;;-1;0;-1;;;538524457;residential;;;;;;112;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1122045 41.3738223,2.1122374 41.3737851,2.1122483 41.3737913,2.1122488 41.373764,2.1122583 41.3737706,2.1122601 41.3737485,2.1122699 41.3737578,2.1122757 41.3737207,2.1122863 41.3737342,2.112296 41.3737024,2.1123056 41.3737129,2.1123234 41.3736767,2.1123518 41.3736851,2.11236 41.3736706,2.1123854 41.3736767,2.1123925 41.3736645,2.1124596 41.373682,2.1123813 41.3738368,2.112361 41.3738765,2.1122999 41.3738589,2.1122349 41.3738403,2.1122045 41.3738223)));;;;;;;-1;0;-1;;;538524458;residential;;;;;;268;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1121037 41.3739115,2.1122045 41.3738223,2.1122349 41.3738403,2.1122999 41.3738589,2.1122785 41.3739016,2.1123283 41.373916,2.112307 41.3739656,2.1121037 41.3739115)));;;;;;;-1;0;-1;;;538524459;residential;;;;;;154;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1125956 41.3740571,2.1126657 41.373926,2.1127481 41.3739519,2.1127379 41.3739717,2.1126778 41.3740803,2.1125956 41.3740571)));;;;;;;-1;0;-1;;;538524460;residential;;;;;;116;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1125306 41.3740366,2.1126027 41.3739069,2.1126657 41.373926,2.1125956 41.3740571,2.1125306 41.3740366)));;;;;;;-1;0;-1;;;538524461;residential;;;;;;91;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1124797 41.3740205,2.1125458 41.3738939,2.1126027 41.3739069,2.1125306 41.3740366,2.1124797 41.3740205)));;;;;;;-1;0;-1;;;538524462;residential;;;;;;74;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1124188 41.374003,2.1124787 41.3738749,2.1125458 41.3738939,2.1124797 41.3740205,2.1124188 41.374003)));;;;;;;-1;0;-1;;;538524463;residential;;;;;;86;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1122785 41.3739016,2.1122999 41.3738589,2.112361 41.3738765,2.1123813 41.3738368,2.1124463 41.3738551,2.1124828 41.3738651,2.1124787 41.3738749,2.1124188 41.374003,2.112307 41.3739656,2.1123283 41.373916,2.1122785 41.3739016)));;;;;;;-1;0;-1;;;538524464;residential;;;;;;181;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1154364 41.3746059,2.1155396 41.3743401,2.1158015 41.3744036,2.1157474 41.3745234,2.1156705 41.3746938,2.1154364 41.3746059)));;;;;;;-1;0;-1;;;538524465;residential;;;;;;723;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1156705 41.3746938,2.1157474 41.3745234,2.1158338 41.3745551,2.1158462 41.3745331,2.1158742 41.3745427,2.1159047 41.3744695,2.115982 41.3744961,2.1159734 41.3745121,2.1159925 41.3745181,2.115969 41.3745666,2.115991 41.3745724,2.1159355 41.3747343,2.1158554 41.3747655,2.1156705 41.3746938)));;;;;;;-1;0;-1;;;538524466;residential;;;;;;539;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1158136 41.3744371,2.1158858 41.3743394,2.1160428 41.3744159,2.116083 41.3744355,2.1160321 41.3745126,2.115982 41.3744961,2.1159047 41.3744695,2.1158136 41.3744371)));;;;;;;-1;0;-1;;;538524467;residential;;;;;;219;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1155396 41.3743401,2.1155778 41.3742548,2.115836 41.3743166,2.1158015 41.3744036,2.1155396 41.3743401)));;;;;;;-1;0;-1;;;538524468;residential;;;;;;229;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1155778 41.3742548,2.1156103 41.3741785,2.1158695 41.3742327,2.115836 41.3743166,2.1155778 41.3742548)));;;;;;;-1;0;-1;;;538524469;residential;;;;;;210;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1156103 41.3741785,2.1156449 41.3740977,2.115899 41.3741518,2.1158695 41.3742327,2.1156103 41.3741785)));;;;;;;-1;0;-1;;;538524470;residential;;;;;;209;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1156449 41.3740977,2.1156774 41.3739985,2.1159437 41.3740565,2.115899 41.3741518,2.1156449 41.3740977)));;;;;;;-1;0;-1;;;538524471;residential;;;;;;255;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1156774 41.3739985,2.1157618 41.3737979,2.1159678 41.3738465,2.1160077 41.3738559,2.1159437 41.3740565,2.1156774 41.3739985)));;;;;;;-1;0;-1;;;538524472;residential;;;;;;517;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1157618 41.3737979,2.1158248 41.3736523,2.1160291 41.3736973,2.1160032 41.3737604,2.1159678 41.3738465,2.1157618 41.3737979)));;;;;;;-1;0;-1;;;538524473;residential;;;;;;308;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1158248 41.3736523,2.1158411 41.3736042,2.1159061 41.3735798,2.1160636 41.3736279,2.1160291 41.3736973,2.1158248 41.3736523)));;;;;;;-1;0;-1;;;538524474;residential;;;;;;157;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.1160032 41.3737604,2.1160291 41.3736973,2.1160636 41.3736279,2.1162242 41.3736812,2.116182 41.3737641,2.1161633 41.373801,2.1160032 41.3737604)));;;;;;;-1;0;-1;;;538524475;residential;;;;;;216;DIS_2;Districte II;BAR_05;Collblanc
MULTIPOLYGON (((2.116182 41.3737641,2.1162242 41.3736812,2.1162344 41.3736599,2.1164082 41.3737087,2.1163716 41.3738452,2.1163202 41.3738363,2.1162009 41.3738155,2.1162151 41.3737743,2.116182 41.3737641)));;;;;;;-1;0;-1;;;538524476;residential;;;;;;261;DIS_2;Districte II;BAR_05;Collblanc
